-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2015 through 12/31/2020 in UTC
Location: Latitude  28.627   Longitude 77.172 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 230.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
CLRSKY_SFC_SW_DWN     CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS                    MERRA-2 Surface Pressure (kPa) 
PSC                   MERRA-2 Corrected Atmospheric Pressure (Adjusted For Site Elevation) (kPa) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS10M,WD10M,PS,PSC
2019,9,16,17,0.0,0.0,28.04,69.08,2.51,77.1,97.62,97.48
2019,9,16,18,0.0,0.0,27.53,71.01,2.71,85.8,97.64,97.5
2019,9,16,19,0.0,0.0,27.1,73.3,3.03,93.4,97.65,97.51
2019,9,16,20,0.0,0.0,26.6,76.41,3.18,100.9,97.65,97.51
2019,9,16,21,0.0,0.0,26.11,79.97,2.55,111.8,97.65,97.51
2019,9,16,22,0.0,0.0,25.77,82.78,1.9,129.2,97.68,97.54
2019,9,16,23,0.0,0.0,25.6,84.31,1.7,146.8,97.73,97.58
2019,9,17,0,3.47,3.55,25.52,85.33,1.66,161.3,97.78,97.64
2019,9,17,1,66.8,84.15,26.85,79.66,1.88,173.9,97.83,97.69
2019,9,17,2,162.02,250.62,28.69,71.18,2.11,178.9,97.91,97.77
2019,9,17,3,302.6,449.27,32.23,57.46,2.49,175.8,97.97,97.83
2019,9,17,4,458.58,607.5,34.63,49.18,2.09,188.0,97.97,97.83
2019,9,17,5,551.33,722.6,35.75,45.78,1.1,215.7,97.92,97.78
2019,9,17,6,680.65,729.35,36.38,43.05,0.79,298.8,97.85,97.71
2019,9,17,7,694.05,710.53,36.81,40.8,1.35,339.1,97.76,97.63
2019,9,17,8,598.88,623.78,36.94,39.69,1.68,354.9,97.68,97.54
2019,9,17,9,467.55,482.05,36.88,39.4,1.8,6.4,97.62,97.48
2019,9,17,10,302.02,308.08,36.5,39.49,1.77,19.5,97.59,97.45
2019,9,17,11,142.75,143.98,35.73,41.46,1.62,36.2,97.59,97.46
2019,9,17,12,23.1,23.33,33.7,52.33,1.52,60.4,97.61,97.47
2019,9,17,13,0.0,0.0,31.15,63.29,2.11,82.1,97.65,97.51
2019,9,17,14,0.0,0.0,30.2,64.59,2.49,90.9,97.73,97.59
2019,9,17,15,0.0,0.0,29.51,66.25,2.67,98.6,97.81,97.67
2019,9,17,16,0.0,0.0,28.96,68.08,2.75,107.1,97.87,97.73
2019,9,17,17,0.0,0.0,28.44,70.19,2.77,116.6,97.9,97.76
2019,9,17,18,0.0,0.0,27.96,72.48,2.8,128.5,97.93,97.79
2019,9,17,19,0.0,0.0,27.48,75.34,2.78,140.4,97.93,97.79
2019,9,17,20,0.0,0.0,27.01,78.81,2.67,151.3,97.92,97.77
2019,9,17,21,0.0,0.0,26.62,82.35,2.32,158.3,97.91,97.77
2019,9,17,22,0.0,0.0,26.32,85.32,1.97,161.0,97.92,97.78
2019,9,17,23,0.0,0.0,26.11,87.37,1.86,158.8,97.96,97.82
2019,9,18,0,3.25,3.33,25.95,88.89,1.85,155.4,98.01,97.87
2019,9,18,1,82.0,85.38,27.08,84.48,2.75,153.4,98.09,97.95
2019,9,18,2,238.43,258.92,29.27,74.77,3.17,157.0,98.17,98.03
2019,9,18,3,418.7,458.7,32.33,60.38,3.51,160.9,98.24,98.1
2019,9,18,4,599.47,629.25,34.29,50.98,2.99,159.6,98.26,98.13
2019,9,18,5,742.33,748.25,35.51,44.59,2.31,159.2,98.24,98.1
2019,9,18,6,801.8,802.33,36.42,39.83,1.6,155.2,98.19,98.05
2019,9,18,7,771.4,774.55,37.06,36.3,0.84,132.1,98.12,97.99
2019,9,18,8,663.05,686.55,37.32,34.19,0.7,69.0,98.06,97.92
2019,9,18,9,524.38,528.33,37.19,33.53,1.09,36.8,98.0,97.87
2019,9,18,10,343.25,347.67,36.66,33.58,1.61,31.5,97.97,97.84
2019,9,18,11,172.5,174.0,35.65,35.65,1.85,38.9,97.98,97.84
2019,9,18,12,25.25,25.33,33.17,47.9,1.65,56.1,98.0,97.86
2019,9,18,13,0.0,0.0,30.54,58.25,2.09,79.2,98.04,97.9
2019,9,18,14,0.0,0.0,29.4,59.63,2.46,96.5,98.1,97.96
2019,9,18,15,0.0,0.0,28.51,60.96,2.69,110.7,98.17,98.03
2019,9,18,16,0.0,0.0,27.76,63.96,2.85,123.0,98.22,98.08
2019,9,18,17,0.0,0.0,27.11,69.15,2.92,132.6,98.27,98.13
2019,9,18,18,0.0,0.0,26.49,75.64,2.86,139.1,98.3,98.16
2019,9,18,19,0.0,0.0,25.96,81.5,2.68,142.0,98.31,98.16
2019,9,18,20,0.0,0.0,25.52,86.39,2.53,139.5,98.29,98.15
2019,9,18,21,0.0,0.0,25.16,90.13,2.42,132.3,98.27,98.13
2019,9,18,22,0.0,0.0,24.81,93.17,2.27,121.3,98.29,98.14
2019,9,18,23,0.0,0.0,24.63,94.52,2.26,108.8,98.33,98.19
2019,9,19,0,3.35,3.42,24.51,95.2,2.39,98.2,98.38,98.23
2019,9,19,1,67.62,94.57,25.39,90.1,3.78,96.2,98.44,98.3
2019,9,19,2,160.95,285.2,27.18,78.8,4.65,106.6,98.51,98.37
2019,9,19,3,277.23,488.52,28.86,68.95,4.75,105.6,98.55,98.41
2019,9,19,4,449.5,663.53,30.42,61.51,4.69,103.3,98.56,98.42
2019,9,19,5,500.08,787.28,31.7,56.03,4.47,102.3,98.52,98.38
2019,9,19,6,596.75,825.83,32.74,52.08,4.17,102.2,98.46,98.32
2019,9,19,7,667.75,800.55,33.4,49.56,3.81,102.6,98.35,98.22
2019,9,19,8,608.05,709.75,33.71,48.1,3.47,103.0,98.25,98.11
2019,9,19,9,481.98,557.92,33.75,47.39,3.2,102.3,98.16,98.02
2019,9,19,10,304.58,367.83,33.43,47.89,3.06,103.2,98.12,97.98
2019,9,19,11,157.32,171.45,32.59,49.86,3.08,105.6,98.13,97.99
2019,9,19,12,23.83,24.33,30.91,57.97,2.52,109.9,98.16,98.02
2019,9,19,13,0.0,0.0,29.04,66.66,2.08,115.9,98.22,98.08
2019,9,19,14,0.0,0.0,28.31,69.39,2.17,123.2,98.29,98.15
2019,9,19,15,0.0,0.0,27.67,72.15,2.24,131.0,98.34,98.2
2019,9,19,16,0.0,0.0,27.05,75.17,2.21,137.6,98.35,98.21
2019,9,19,17,0.0,0.0,26.47,78.31,2.06,142.3,98.34,98.2
2019,9,19,18,0.0,0.0,25.96,81.19,1.9,144.0,98.32,98.17
2019,9,19,19,0.0,0.0,25.52,83.64,1.73,141.3,98.28,98.14
2019,9,19,20,0.0,0.0,25.14,85.66,1.58,135.5,98.24,98.1
2019,9,19,21,0.0,0.0,24.81,87.29,1.47,127.8,98.22,98.08
2019,9,19,22,0.0,0.0,24.5,88.82,1.39,116.9,98.22,98.07
2019,9,19,23,0.0,0.0,24.19,90.45,1.4,107.0,98.23,98.09
2019,9,20,0,3.15,3.45,23.95,91.84,1.43,102.5,98.27,98.12
2019,9,20,1,75.22,100.68,24.95,87.38,2.32,105.0,98.32,98.17
2019,9,20,2,200.57,297.9,27.48,75.97,2.98,120.2,98.37,98.22
2019,9,20,3,355.05,502.08,29.51,67.16,3.77,121.9,98.38,98.24
2019,9,20,4,514.17,670.72,31.11,60.65,3.98,122.2,98.36,98.22
2019,9,20,5,647.9,784.97,32.54,54.76,4.06,124.4,98.3,98.16
2019,9,20,6,740.55,810.55,33.55,50.42,4.22,128.2,98.21,98.07
2019,9,20,7,673.92,788.85,34.25,47.44,4.25,132.4,98.12,97.98
2019,9,20,8,582.08,699.12,34.41,46.07,3.99,135.0,98.03,97.89
2019,9,20,9,444.2,550.95,34.38,45.71,3.5,137.4,97.95,97.81
2019,9,20,10,293.2,361.48,33.84,46.63,2.85,141.1,97.93,97.79
2019,9,20,11,148.43,167.7,32.85,49.08,2.19,142.6,97.96,97.82
2019,9,20,12,21.9,22.85,31.49,55.66,1.42,142.2,97.99,97.85
2019,9,20,13,0.0,0.0,30.14,64.9,1.07,140.7,98.04,97.9
2019,9,20,14,0.0,0.0,29.74,64.79,0.95,144.0,98.1,97.96
2019,9,20,15,0.0,0.0,29.15,66.5,0.99,151.6,98.15,98.01
2019,9,20,16,0.0,0.0,28.31,70.42,1.22,160.8,98.16,98.02
2019,9,20,17,0.0,0.0,27.52,73.82,1.47,169.5,98.15,98.01
2019,9,20,18,0.0,0.0,26.89,75.97,1.65,177.9,98.13,97.99
2019,9,20,19,0.0,0.0,26.36,77.99,1.69,187.5,98.1,97.96
2019,9,20,20,0.0,0.0,25.86,80.2,1.66,197.6,98.05,97.91
2019,9,20,21,0.0,0.0,25.47,81.81,1.52,208.8,98.01,97.87
2019,9,20,22,0.0,0.0,25.23,82.83,1.38,219.1,98.0,97.86
2019,9,20,23,0.0,0.0,25.11,83.27,1.27,225.3,98.04,97.9
2019,9,21,0,2.85,3.15,24.98,83.62,1.19,226.4,98.1,97.96
2019,9,21,1,81.68,93.12,26.11,77.75,1.4,221.0,98.17,98.03
2019,9,21,2,234.15,281.4,28.84,65.11,1.35,201.8,98.24,98.1
2019,9,21,3,437.2,490.1,31.18,57.39,1.19,165.4,98.27,98.13
2019,9,21,4,575.97,654.75,32.24,54.9,1.18,142.3,98.25,98.11
2019,9,21,5,621.05,777.97,33.07,52.37,1.04,126.4,98.2,98.06
2019,9,21,6,672.8,819.3,33.66,50.33,0.89,113.1,98.12,97.98
2019,9,21,7,724.6,800.97,34.21,48.23,0.74,112.1,98.04,97.9
2019,9,21,8,638.62,712.83,34.39,47.0,0.64,117.8,97.96,97.82
2019,9,21,9,434.25,565.78,34.24,46.53,0.7,129.2,97.89,97.76
2019,9,21,10,263.95,375.75,33.87,47.1,0.9,138.2,97.86,97.72
2019,9,21,11,141.2,175.88,33.25,49.19,1.14,140.3,97.86,97.72
2019,9,21,12,18.1,23.17,31.87,57.88,1.21,141.7,97.89,97.75
2019,9,21,13,0.0,0.0,30.14,69.95,1.36,143.4,97.94,97.8
2019,9,21,14,0.0,0.0,29.35,72.56,1.59,148.6,98.0,97.86
2019,9,21,15,0.0,0.0,28.58,74.97,1.77,156.3,98.05,97.91
2019,9,21,16,0.0,0.0,27.83,77.98,1.87,164.5,98.1,97.96
2019,9,21,17,0.0,0.0,27.11,82.13,2.05,169.3,98.13,97.99
2019,9,21,18,0.0,0.0,26.46,86.64,2.42,171.9,98.14,98.0
2019,9,21,19,0.0,0.0,25.87,90.63,2.69,173.0,98.13,97.99
2019,9,21,20,0.0,0.0,25.43,93.38,2.65,171.5,98.12,97.98
2019,9,21,21,0.0,0.0,25.2,94.56,2.41,170.2,98.1,97.96
2019,9,21,22,0.0,0.0,24.99,95.46,2.26,168.2,98.1,97.96
2019,9,21,23,0.0,0.0,24.77,96.12,2.17,165.8,98.14,98.0
2019,9,22,0,2.75,3.17,24.53,96.55,2.14,162.8,98.18,98.04
2019,9,22,1,60.85,98.15,25.17,93.32,3.1,160.6,98.24,98.1
2019,9,22,2,129.82,294.58,26.92,84.04,3.49,162.0,98.32,98.18
2019,9,22,3,210.07,501.67,28.98,72.18,3.95,160.2,98.37,98.23
2019,9,22,4,266.27,669.6,30.69,63.75,4.08,157.4,98.38,98.24
2019,9,22,5,347.3,784.03,31.97,58.77,4.09,155.6,98.36,98.22
2019,9,22,6,389.77,833.67,32.74,55.78,4.13,155.2,98.31,98.17
2019,9,22,7,371.6,816.3,33.04,54.38,4.22,156.2,98.24,98.1
2019,9,22,8,266.52,727.58,32.94,54.24,4.27,157.6,98.16,98.02
2019,9,22,9,339.25,567.95,32.72,54.35,4.08,157.4,98.09,97.95
2019,9,22,10,216.05,367.42,31.97,56.4,3.89,154.9,98.08,97.94
2019,9,22,11,106.8,168.18,30.98,60.46,3.54,153.7,98.11,97.97
2019,9,22,12,17.58,21.15,29.47,68.47,2.68,153.9,98.15,98.01
2019,9,22,13,0.0,0.0,28.04,76.16,2.29,154.9,98.23,98.09
2019,9,22,14,0.0,0.0,27.4,77.89,2.53,157.7,98.31,98.17
2019,9,22,15,0.0,0.0,26.76,79.65,3.09,160.9,98.38,98.24
2019,9,22,16,0.0,0.0,25.99,82.59,3.58,163.1,98.4,98.26
2019,9,22,17,0.0,0.0,25.26,86.11,3.71,164.1,98.41,98.27
2019,9,22,18,0.0,0.0,24.62,89.36,3.56,163.2,98.41,98.26
2019,9,22,19,0.0,0.0,24.1,91.81,3.32,160.6,98.4,98.25
2019,9,22,20,0.0,0.0,23.65,93.83,2.69,154.5,98.37,98.23
2019,9,22,21,0.0,0.0,23.3,95.27,1.88,146.1,98.36,98.21
2019,9,22,22,0.0,0.0,23.02,96.2,1.49,133.9,98.37,98.23
2019,9,22,23,0.0,0.0,22.76,96.87,1.44,119.9,98.41,98.27
2019,9,23,0,0.0,0.0,22.52,97.43,1.55,110.4,98.46,98.32
2019,9,23,1,70.88,106.57,23.35,93.42,2.58,106.5,98.52,98.38
2019,9,23,2,181.4,295.25,25.27,79.22,3.06,113.7,98.58,98.44
2019,9,23,3,368.67,497.17,27.64,64.09,3.35,120.1,98.62,98.48
2019,9,23,4,482.2,669.62,29.56,56.83,3.33,119.0,98.6,98.46
2019,9,23,5,617.7,783.88,31.09,52.35,3.14,113.3,98.56,98.42
2019,9,23,6,662.0,812.88,32.23,49.24,2.96,105.7,98.49,98.35
2019,9,23,7,568.88,790.65,32.97,47.21,2.77,99.6,98.39,98.25
2019,9,23,8,603.65,698.28,33.29,46.04,2.46,95.4,98.27,98.13
2019,9,23,9,452.95,548.12,33.4,45.17,2.17,92.9,98.18,98.04
2019,9,23,10,287.08,355.67,33.09,45.67,1.95,94.7,98.14,98.0
2019,9,23,11,140.18,160.88,32.29,47.58,1.84,100.9,98.13,98.0
2019,9,23,12,17.6,19.02,30.54,56.99,1.54,109.4,98.17,98.03
2019,9,23,13,0.0,0.0,28.61,66.96,1.69,123.4,98.22,98.08
2019,9,23,14,0.0,0.0,27.81,69.54,1.9,135.4,98.29,98.15
2019,9,23,15,0.0,0.0,27.12,71.72,2.12,145.9,98.36,98.22
2019,9,23,16,0.0,0.0,26.5,74.41,2.54,155.1,98.39,98.25
2019,9,23,17,0.0,0.0,25.86,77.94,2.85,162.2,98.41,98.27
2019,9,23,18,0.0,0.0,25.25,81.41,2.99,168.2,98.43,98.29
2019,9,23,19,0.0,0.0,24.74,84.57,2.95,173.6,98.44,98.3
2019,9,23,20,0.0,0.0,24.28,87.64,2.58,176.7,98.43,98.28
2019,9,23,21,0.0,0.0,23.87,90.27,1.84,178.4,98.4,98.26
2019,9,23,22,0.0,0.0,23.51,92.35,1.32,177.0,98.4,98.25
2019,9,23,23,0.0,0.0,23.22,94.07,1.12,167.1,98.43,98.28
2019,9,24,0,0.0,0.0,23.0,95.27,1.0,146.8,98.48,98.34
2019,9,24,1,79.43,90.0,23.89,90.5,1.37,119.4,98.54,98.4
2019,9,24,2,200.65,261.17,26.47,75.38,2.39,110.6,98.61,98.47
2019,9,24,3,343.98,455.58,28.64,64.92,3.49,104.1,98.65,98.5
2019,9,24,4,395.23,631.85,30.24,58.54,3.89,103.1,98.63,98.49
2019,9,24,5,487.3,748.22,31.54,54.15,3.89,101.9,98.57,98.43
2019,9,24,6,655.75,791.35,32.25,51.94,3.79,100.3,98.48,98.34
2019,9,24,7,623.28,764.83,32.65,50.92,3.75,99.2,98.38,98.24
2019,9,24,8,476.23,664.97,32.95,50.42,3.72,97.7,98.29,98.15
2019,9,24,9,417.2,507.15,32.67,51.47,3.72,96.8,98.21,98.07
2019,9,24,10,258.95,318.67,32.28,52.72,3.74,97.4,98.17,98.03
2019,9,24,11,116.05,137.32,31.42,56.36,3.5,100.7,98.18,98.04
2019,9,24,12,13.65,15.98,29.96,64.86,2.47,109.2,98.21,98.07
2019,9,24,13,0.0,0.0,28.48,72.22,2.08,124.8,98.25,98.11
2019,9,24,14,0.0,0.0,27.85,74.8,2.31,138.5,98.32,98.17
2019,9,24,15,0.0,0.0,27.25,77.55,2.71,148.9,98.36,98.22
2019,9,24,16,0.0,0.0,26.63,80.75,3.07,156.2,98.38,98.24
2019,9,24,17,0.0,0.0,25.98,84.32,3.09,159.6,98.37,98.23
2019,9,24,18,0.0,0.0,25.4,87.36,2.76,159.7,98.37,98.23
2019,9,24,19,0.0,0.0,24.89,89.96,2.28,156.2,98.38,98.23
2019,9,24,20,0.0,0.0,24.46,92.1,1.89,148.8,98.38,98.23
2019,9,24,21,0.0,0.0,24.14,93.86,1.56,138.6,98.4,98.25
2019,9,24,22,0.0,0.0,23.97,94.85,1.51,125.3,98.44,98.29
2019,9,24,23,0.0,0.0,24.02,94.62,1.76,114.5,98.49,98.34
2019,9,25,0,0.0,0.0,23.95,95.13,1.93,104.7,98.55,98.41
2019,9,25,1,71.65,73.3,24.82,91.41,3.02,95.3,98.62,98.48
2019,9,25,2,220.05,223.6,27.01,80.79,4.14,106.9,98.7,98.56
2019,9,25,3,395.48,404.2,29.23,68.65,5.14,117.0,98.73,98.59
2019,9,25,4,545.6,548.97,30.74,60.59,5.43,118.0,98.71,98.57
2019,9,25,5,618.4,693.38,31.83,55.6,5.44,118.5,98.67,98.53
2019,9,25,6,604.5,612.2,32.39,53.01,5.25,119.2,98.61,98.47
2019,9,25,7,561.33,601.15,32.56,52.12,4.98,119.7,98.55,98.41
2019,9,25,8,507.73,538.3,32.42,52.12,4.78,119.7,98.48,98.34
2019,9,25,9,378.95,418.08,32.09,52.68,4.52,117.8,98.43,98.29
2019,9,25,10,225.12,259.48,31.6,53.98,4.27,113.7,98.39,98.25
2019,9,25,11,100.95,112.82,30.67,56.81,3.93,109.3,98.4,98.26
2019,9,25,12,11.35,13.27,29.06,64.81,2.74,109.2,98.44,98.3
2019,9,25,13,0.0,0.0,27.51,73.05,1.93,119.2,98.48,98.34
2019,9,25,14,0.0,0.0,26.93,76.23,1.82,129.6,98.53,98.39
2019,9,25,15,0.0,0.0,26.46,78.73,1.86,135.2,98.58,98.44
2019,9,25,16,0.0,0.0,26.08,80.72,1.99,133.2,98.61,98.46
2019,9,25,17,0.0,0.0,25.71,82.84,2.12,125.4,98.61,98.47
2019,9,25,18,0.0,0.0,25.38,84.86,2.38,113.8,98.62,98.47
2019,9,25,19,0.0,0.0,25.13,86.62,2.92,102.3,98.62,98.48
2019,9,25,20,0.0,0.0,24.85,89.06,3.4,96.1,98.61,98.47
2019,9,25,21,0.0,0.0,24.59,91.85,3.53,97.0,98.6,98.46
2019,9,25,22,0.0,0.0,24.44,93.9,3.53,100.6,98.61,98.47
2019,9,25,23,0.0,0.0,24.36,94.89,3.42,103.3,98.64,98.5
2019,9,26,0,0.0,0.0,24.22,95.57,3.03,104.1,98.68,98.54
2019,9,26,1,52.78,85.8,24.58,93.87,3.28,102.1,98.72,98.58
2019,9,26,2,159.27,256.6,25.51,88.45,4.19,104.5,98.79,98.65
2019,9,26,3,301.6,447.08,26.72,79.09,5.17,105.0,98.82,98.68
2019,9,26,4,458.33,616.03,28.11,68.69,5.55,103.8,98.81,98.67
2019,9,26,5,582.6,722.05,29.26,62.69,5.66,101.8,98.75,98.61
2019,9,26,6,605.67,754.17,30.0,60.07,5.69,100.9,98.66,98.52
2019,9,26,7,596.22,732.12,30.49,59.09,5.63,100.6,98.56,98.42
2019,9,26,8,504.65,643.33,30.73,58.96,5.35,100.7,98.46,98.32
2019,9,26,9,431.62,496.73,30.7,59.37,5.01,99.7,98.39,98.25
2019,9,26,10,277.85,321.8,30.55,59.97,4.63,98.2,98.36,98.22
2019,9,26,11,133.35,143.1,29.92,63.08,3.77,97.5,98.35,98.21
2019,9,26,12,15.5,15.65,28.37,71.89,2.2,98.9,98.37,98.22
2019,9,26,13,0.0,0.0,27.23,76.52,2.07,101.7,98.4,98.26
2019,9,26,14,0.0,0.0,26.88,77.8,2.06,104.0,98.46,98.32
2019,9,26,15,0.0,0.0,26.52,78.85,2.11,105.4,98.52,98.38
2019,9,26,16,0.0,0.0,26.14,79.78,2.23,107.0,98.54,98.4
2019,9,26,17,0.0,0.0,25.76,81.11,2.42,106.0,98.52,98.38
2019,9,26,18,0.0,0.0,25.38,83.08,2.65,100.9,98.49,98.35
2019,9,26,19,0.0,0.0,25.0,85.44,2.89,92.0,98.46,98.31
2019,9,26,20,0.0,0.0,24.58,88.09,3.08,83.1,98.43,98.29
2019,9,26,21,0.0,0.0,24.18,90.42,2.88,79.4,98.42,98.28
2019,9,26,22,0.0,0.0,23.82,92.3,2.39,79.6,98.43,98.29
2019,9,26,23,0.0,0.0,23.53,93.64,1.82,82.1,98.46,98.32
2019,9,27,0,0.0,0.0,23.33,94.55,1.47,85.3,98.51,98.37
2019,9,27,1,66.47,87.32,24.02,90.96,2.06,86.7,98.56,98.42
2019,9,27,2,190.93,251.6,26.06,81.6,2.76,95.2,98.62,98.47
2019,9,27,3,377.05,442.95,27.96,72.55,3.66,90.9,98.64,98.5
2019,9,27,4,533.4,613.35,29.23,65.74,4.31,82.1,98.62,98.48
2019,9,27,5,324.58,741.15,30.14,60.77,4.71,74.4,98.57,98.43
2019,9,27,6,424.5,783.83,30.77,57.27,4.87,67.8,98.48,98.34
2019,9,27,7,521.95,756.97,31.35,54.21,4.93,61.0,98.35,98.21
2019,9,27,8,493.8,659.47,31.81,51.83,5.03,55.0,98.23,98.09
2019,9,27,9,333.98,505.33,32.24,50.48,4.91,48.7,98.14,98.0
2019,9,27,10,223.3,318.0,32.04,52.12,4.71,43.3,98.08,97.94
2019,9,27,11,119.35,139.55,30.99,57.53,4.33,41.6,98.08,97.94
2019,9,27,12,13.62,14.32,29.26,67.95,3.08,45.9,98.11,97.97
2019,9,27,13,0.0,0.0,27.86,76.32,2.53,54.2,98.15,98.01
2019,9,27,14,0.0,0.0,27.23,80.12,2.78,62.1,98.2,98.06
2019,9,27,15,0.0,0.0,26.64,83.17,3.62,68.6,98.26,98.12
2019,9,27,16,0.0,0.0,26.01,86.45,4.38,71.5,98.3,98.16
2019,9,27,17,0.0,0.0,25.43,89.25,4.56,71.8,98.31,98.17
2019,9,27,18,0.0,0.0,24.98,91.13,4.45,69.7,98.31,98.17
2019,9,27,19,0.0,0.0,24.67,91.97,4.25,64.6,98.29,98.15
2019,9,27,20,0.0,0.0,24.45,91.96,4.22,58.8,98.27,98.13
2019,9,27,21,0.0,0.0,24.26,91.97,3.88,53.0,98.24,98.1
2019,9,27,22,0.0,0.0,24.14,91.75,3.61,47.7,98.24,98.09
2019,9,27,23,0.0,0.0,24.05,91.49,3.56,45.5,98.26,98.11
2019,9,28,0,0.0,0.0,23.96,91.34,3.6,46.5,98.29,98.14
2019,9,28,1,78.15,92.35,24.33,88.77,4.05,50.3,98.33,98.19
2019,9,28,2,206.3,273.4,25.62,81.45,4.71,57.8,98.4,98.25
2019,9,28,3,363.67,471.02,27.06,74.23,5.44,65.2,98.43,98.29
2019,9,28,4,467.45,635.92,28.42,68.55,5.95,69.5,98.41,98.27
2019,9,28,5,468.77,748.08,29.73,63.15,6.07,70.8,98.35,98.21
2019,9,28,6,412.12,795.95,30.7,58.56,5.89,69.2,98.26,98.12
2019,9,28,7,474.08,758.03,31.5,54.75,5.58,65.8,98.14,98.0
2019,9,28,8,415.12,654.05,31.96,52.53,5.23,62.8,98.04,97.9
2019,9,28,9,296.9,502.6,31.93,52.68,4.79,62.1,97.97,97.83
2019,9,28,10,180.5,306.8,31.31,55.47,4.45,63.1,97.96,97.82
2019,9,28,11,69.88,125.72,30.09,61.2,4.22,67.3,98.0,97.86
2019,9,28,12,7.57,12.32,28.33,70.99,3.23,74.4,98.06,97.92
2019,9,28,13,0.0,0.0,26.93,79.62,2.71,81.9,98.13,97.99
2019,9,28,14,0.0,0.0,26.21,84.01,2.92,87.1,98.22,98.08
2019,9,28,15,0.0,0.0,25.6,87.62,3.03,87.4,98.29,98.15
2019,9,28,16,0.0,0.0,25.07,90.56,3.13,84.3,98.33,98.19
2019,9,28,17,0.0,0.0,24.61,93.18,2.99,78.4,98.33,98.19
2019,9,28,18,0.0,0.0,24.31,94.71,2.69,72.7,98.32,98.18
2019,9,28,19,0.0,0.0,24.12,95.52,2.34,71.0,98.3,98.15
2019,9,28,20,0.0,0.0,23.97,95.98,2.07,70.5,98.26,98.12
2019,9,28,21,0.0,0.0,23.9,95.99,2.07,74.3,98.23,98.09
2019,9,28,22,0.0,0.0,23.81,95.98,2.13,77.3,98.22,98.08
2019,9,28,23,0.0,0.0,23.72,95.96,2.39,82.8,98.26,98.12
2019,9,29,0,0.0,0.0,23.62,95.82,2.77,88.6,98.34,98.19
2019,9,29,1,37.8,77.72,23.92,93.87,3.78,97.1,98.41,98.27
2019,9,29,2,115.03,242.07,24.95,87.4,4.63,104.2,98.5,98.35
2019,9,29,3,187.62,432.65,26.58,76.18,5.01,108.4,98.54,98.4
2019,9,29,4,269.65,595.22,28.15,67.17,4.72,109.9,98.54,98.4
2019,9,29,5,306.35,713.85,29.72,60.34,4.26,109.2,98.5,98.35
2019,9,29,6,409.8,808.65,30.96,55.26,3.75,106.9,98.42,98.28
2019,9,29,7,492.58,782.65,31.63,52.38,3.39,105.9,98.32,98.18
2019,9,29,8,435.52,681.08,31.62,51.82,3.19,107.3,98.21,98.07
2019,9,29,9,380.92,529.6,31.26,52.72,3.07,105.1,98.15,98.01
2019,9,29,10,232.6,339.8,30.69,54.39,2.8,100.3,98.15,98.01
2019,9,29,11,111.5,142.57,29.72,57.81,2.51,94.8,98.18,98.04
2019,9,29,12,11.7,12.95,28.21,66.27,1.9,87.6,98.22,98.08
2019,9,29,13,0.0,0.0,26.85,73.67,1.91,83.7,98.27,98.12
2019,9,29,14,0.0,0.0,26.18,76.23,2.23,86.7,98.32,98.18
2019,9,29,15,0.0,0.0,25.55,78.78,2.45,95.6,98.36,98.22
2019,9,29,16,0.0,0.0,24.9,81.85,2.49,105.4,98.38,98.24
2019,9,29,17,0.0,0.0,24.37,85.04,2.34,112.1,98.38,98.23
2019,9,29,18,0.0,0.0,23.95,87.87,2.12,117.3,98.36,98.22
2019,9,29,19,0.0,0.0,23.67,90.03,1.97,123.6,98.33,98.19
2019,9,29,20,0.0,0.0,23.4,92.11,1.79,129.6,98.29,98.14
2019,9,29,21,0.0,0.0,23.18,93.86,1.6,132.5,98.26,98.11
2019,9,29,22,0.0,0.0,23.04,95.02,1.53,136.3,98.24,98.1
2019,9,29,23,0.0,0.0,22.93,95.72,1.51,142.5,98.25,98.1
2019,9,30,0,0.0,0.0,22.82,96.12,1.58,151.3,98.28,98.14
2019,9,30,1,35.42,74.62,23.28,93.8,2.38,160.1,98.34,98.19
2019,9,30,2,105.2,239.6,24.71,86.19,2.98,172.5,98.4,98.26
2019,9,30,3,204.07,433.23,26.99,73.2,3.02,184.0,98.44,98.3
2019,9,30,4,284.58,581.28,28.94,63.67,2.61,192.2,98.44,98.3
2019,9,30,5,420.85,704.88,30.33,57.77,2.29,192.3,98.39,98.25
2019,9,30,6,517.33,790.83,31.52,53.2,2.02,187.4,98.31,98.17
2019,9,30,7,526.67,765.22,32.25,50.22,1.66,179.3,98.19,98.05
